,Name,Distance,Categories,Latitude,Longitude,Id,Neighborhood,Likes
10,Zakspeed,811,Electronics Store,-33.91316769117756,18.54519467465198,4c9dab0e03133704e65b61d5,Goodwood,2
11,Estoril Superette,966,Convenience Store,-33.91097336550683,18.55825653210806,4daacf3943a11281970097cb,Goodwood,0
12,Pick n Pay Goodwood Mall,969,Grocery Store,-33.910901545631376,18.539994414479533,4d8b409d26a36ea8b9d204ae,Goodwood,1
0,KFC Protea Heights,568,Fried Chicken Joint,-33.8802,18.7051,56ec538f498ef3bb006b51f0,Brackenfell,1
1,Brackenfell Supermarket,431,Convenience Store,-33.88490949,18.69590453,4de0c6efc65bcc724f47a55e,Brackenfell,1
2,Greenfields Pub,609,Pub,-33.88117592304591,18.70619773864746,4ce1bf353644a09300bf5e9f,Brackenfell,0
0,The Lighthouse Cafe,175,Café,-34.193163993654586,18.43135689901424,514d8bffe4b091940a1725ea,Simons Town,57
1,Monocle & Mermaid,21,Café,-34.193270586211405,18.433466871660144,545e3eca498e7ab0f02e0435,Simons Town,18
2,The Sweetest Thing,249,Café,-34.19317047351982,18.430551826674225,4bbb4de63db7b713a626249a,Simons Town,9
3,Saveur Restaurant,85,Seafood Restaurant,-34.19291152621334,18.432391332695282,54ad0e2b498ed6d6c86153cc,Simons Town,23
4,The Meeting Place,116,Café,-34.19325413010905,18.43200765819856,4baf22c5f964a52011ed3be3,Simons Town,11
5,Jubilee Square,2,Plaza,-34.193203597618705,18.433258411874476,4d1b45f35acb721ed0f30cb2,Simons Town,6
6,The 2'6 Pence,201,Pub,-34.193157182109694,18.431073556333466,4d190352816af04d793e5ac2,Simons Town,5
7,Salty Sea Dog,83,Seafood Restaurant,-34.19290297025501,18.432423161256683,4c5ff05190b2c9b6d2883b22,Simons Town,24
8,Shell,458,Gas Station,-34.19273559,18.42831778,50211180e4b05f2aebf5b7c4,Simons Town,0
9,Cafe Pescado,40,Italian Restaurant,-34.1934707511544,18.432994118030347,4ba3b8d7f964a5204b5838e3,Simons Town,10
10,Quarterdeck Restaurant,40,Café,-34.19293419990403,18.433595773445433,4c4c26e2f7cc1b8dc692e540,Simons Town,10
11,The HarbourView Coffee Shop,87,Coffee Shop,-34.19302131399117,18.432333091972755,4d19e19d85fc6dcb50dec04e,Simons Town,9
12,Quayside Waterfront Centre,71,Harbor / Marina,-34.19299063538217,18.43252658843994,4d6f8a5db73bb1f782edab72,Simons Town,3
13,Simons Town Waterfront,109,Harbor / Marina,-34.19247,18.432446,57e6a86b498e04f9a93401eb,Simons Town,8
14,JB's Ice Cream Parlor,80,Ice Cream Shop,-34.19327128970363,18.43240048609736,4f06c203e4b0e624d54e6c2a,Simons Town,1
15,Tasty Table,44,Bistro,-34.193523,18.433023,5958ccb22be425119f681e51,Simons Town,1
16,Simon's Town Quayside Hotel,29,Hotel,-34.1931494,18.4329507,4f07ed76e4b05dd3a2a02973,Simons Town,1
17,uberall,62,Advertising Agency,-34.19356083,18.43376704,599b739966fc650779e2b50d,Simons Town,0
18,False Bay Yacht Club,111,Harbor / Marina,-34.19238550544632,18.434002963488737,4cd1a4bb5b5ca35da3bf82f0,Simons Town,6
19,Heather Auer Art & Sculpture,74,Art Gallery,-34.19284864566948,18.43256950378418,4c5bc21799ff76b0bbd4a69e,Simons Town,2
20,Simon's Town Musem,593,History Museum,-34.19108262863991,18.42734456062317,4d6f831327316ea873ecb0aa,Simons Town,0
21,Mariner Guest House,690,Bed & Breakfast,-34.19591911989115,18.439993858337402,4d75f5b8b7f82c0f7e168238,Simons Town,4
22,Long Beach,930,Beach,-34.187365515146915,18.42600224228213,4d7778709ee9a35d66dfb2f8,Simons Town,3
0,Woolworths,161,Supermarket,-34.042990742696134,18.357395657275866,4cd81d427d454688bafae9ed,Hout Bay,25
1,Hout Bay Coffee,309,Coffee Shop,-34.04295135647409,18.358995973031814,54bcf32a498e5ac87c42eb86,Hout Bay,15
2,Cheyne's,427,Mediterranean Restaurant,-34.04446461706228,18.359975213155252,517fff56e4b085cc8e56e30b,Hout Bay,19
3,Hout Bay Beach,514,Beach,-34.04618111413202,18.359795589013345,4d170e38816af04d82b64cc2,Hout Bay,46
4,Hout Bay Craft Market,450,Arts & Crafts Store,-34.0424896920421,18.360471725463867,4ba5e990f964a520f32839e3,Hout Bay,6
5,Mariner's Wharf,825,Harbor / Marina,-34.04748079252889,18.34842972434071,4d1477cbbb488cfaed3097d4,Hout Bay,124
6,Dunes,374,Seafood Restaurant,-34.045606579953535,18.358335754108964,4b9ba93df964a520c31736e3,Hout Bay,70
7,Hout Bay Manor,469,Hotel Bar,-34.043131309400664,18.36073427108847,4b9cc27cf964a520337a36e3,Hout Bay,4
8,Posticino Ristorante Hout Bay,696,Italian Restaurant,-34.0466336096008,18.361875758350227,52a8c1ef11d25bb03486a1f8,Hout Bay,8
9,Dario's,454,Italian Restaurant,-34.04351904415244,18.35073936915457,4b63e77ef964a52075962ae3,Hout Bay,13
10,Pakalolo,701,Restaurant,-34.046470126431586,18.362060332083125,4b9246aaf964a52086ef33e3,Hout Bay,13
11,Casareccio,616,Italian Restaurant,-34.04585538508249,18.361440740525723,4b633d3ef964a520cb6c2ae3,Hout Bay,12
12,The Wharfside Grill,819,Seafood Restaurant,-34.0474072683435,18.348444593821945,4d0cbcaa8010548114331a96,Hout Bay,23
13,Trattoria Luigi,334,Italian Restaurant,-34.043694,18.359197,4b8e98caf964a520e92a33e3,Hout Bay,1
14,Chapmans Peak Hotel,705,Hotel,-34.046943236781225,18.361717746156163,4b656e3af964a5205ef02ae3,Hout Bay,58
15,Ragafellows,334,Steakhouse,-34.043785395112096,18.35916980243097,52b33531498eaff70f1be607,Hout Bay,3
16,Deli Delish,507,Deli / Bodega,-34.04559709869473,18.360247630701114,4b66cf2ff964a520ac2b2be3,Hout Bay,4
17,Hout Bay Spar,563,Supermarket,-34.0405,18.3504,4ce7a966595cb1f722ebc314,Hout Bay,15
18,Mainstream Shopping Centre,375,Shopping Mall,-34.04560591050954,18.35835954923283,4bb60ad846d4a5933098c5c0,Hout Bay,4
19,Spiro's Greek Restaurant,548,Greek Restaurant,-34.04513408255129,18.361060080798865,4cfa26fdfeec6dcbb0f63d36,Hout Bay,24
20,Ocean basket,559,Seafood Restaurant,-34.04430814665536,18.349759967224983,4d0a4c7c5edd5481e7e3049b,Hout Bay,0
21,Delish Houtbay,503,Bistro,-34.045546,18.360227,537c8b32498ee27a2f7b1624,Hout Bay,5
22,Ocean Basket,577,Seafood Restaurant,-34.04532731806308,18.361290528348402,4c696d0e0e98a59303632459,Hout Bay,0
23,Bugatti's Trattoria,554,Pizza Place,-34.04078137019706,18.350322000452415,50afa5aee4b00a661c335a62,Hout Bay,7
24,Ta-Da Creperie & Coffee Bar,513,Coffee Shop,-34.04185813915021,18.35028144132193,5076767fe4b0d316330e9649,Hout Bay,6
25,KFC,483,Fast Food Restaurant,-34.0419,18.3506,4c6c235ba437224ba48429b1,Hout Bay,0
26,Gabriella's,160,Coffee Shop,-34.042346190564594,18.35713600409748,4e6b293d88772457c4c569f6,Hout Bay,0
27,W Café,173,Café,-34.04290189430646,18.357506838202205,500c0a9ae4b098bae33d1366,Hout Bay,0
28,Clicks,176,Department Store,-34.04268020949131,18.35749145338151,4e75d9fcd4c0934472103b29,Hout Bay,0
29,Seafood Bistro,827,Seafood Restaurant,-34.047415,18.348345,4d87363d02eb5481ec9765f5,Hout Bay,3
30,Woodcutters Arms,332,Pub,-34.043229486420074,18.359246557684504,51a0f365498ee67d837d21c5,Hout Bay,5
31,Ice Dream,339,Ice Cream Shop,-34.04385629120409,18.35921036263706,4bd45477462cb7136602e007,Hout Bay,2
32,Checkers,352,Grocery Store,-34.04446627221235,18.359082887720138,4e60769652b1260c1241f62a,Hout Bay,0
33,La Cabane,444,Restaurant,-34.045,18.359878,4da170677ccc816e54fa527b,Hout Bay,0
34,The Workshop,539,Pub,-34.044895,18.361079,4b641deaf964a520d39f2ae3,Hout Bay,1
35,The Vine,576,Coffee Shop,-34.045528,18.361156,5abe3b0a8c812a75b8ec79ac,Hout Bay,2
36,"Sushi Zone, Hout Bay",646,Sushi Restaurant,-34.046058833901704,18.36166716140094,4d25d303bcc1224bfb2d941b,Hout Bay,1
37,Vida E Caffè,647,Coffee Shop,-34.04683046218402,18.361017003883646,4ed87e12d3e346be320033ad,Hout Bay,4
38,Thai Cafe,658,Asian Restaurant,-34.045881,18.361937,4bbcbf9fa8cf76b0dde3b0fd,Hout Bay,2
39,Muriel's munchies,904,Seafood Restaurant,-34.04808754786446,18.347905843684472,4de8e558227148fcea3a6010,Hout Bay,3
0,Green Point Urban Park,375,Park,-33.90555738278987,18.40221851536896,4d9dc1d6c593a1cdef2b6719,Green Point,109
1,Giovanni's Deliworld,527,Bakery,-33.90782184808231,18.409727517755517,4b51863af964a520ed4e27e3,Green Point,159
2,Virgin Active Health Club,361,Gym,-33.906337731286655,18.402970923638314,4b4c2b05f964a52025af26e3,Green Point,103
3,Cape Town Stadium,467,Stadium,-33.90407810101296,18.411027109916294,4c049d8d302295213dc9de81,Green Point,199
4,Mouille Point Promenade,561,Pedestrian Plaza,-33.89955805483817,18.403773307800293,4e1db702922e8d173063b3c3,Green Point,49
5,Jason Bakery,627,Bakery,-33.90814555679022,18.410891348801574,5a2cf00b35f9833b4ce7d183,Green Point,25
6,Green Point Lighthouse,641,Lighthouse,-33.90140139307377,18.399943113327026,4c2da6ffe307d13ac02f0eda,Green Point,50
7,Big Route Gourmet Pizzeria,500,Pizza Place,-33.90777064392352,18.409355365419817,500ec06be4b0bfdb6d36afd4,Green Point,50
8,Rocomamas,489,Burger Joint,-33.90775618003158,18.40918560395864,4bae48b1f964a5201d9d3be3,Green Point,49
9,Cabrito,647,Bar,-33.90831531811706,18.410981944139607,520bc1a011d235a4fadfa1ac,Green Point,31
10,The Hussar Grill,666,Steakhouse,-33.9040106465762,18.398758440541393,5676faab498e7758023b13ef,Green Point,63
11,El Burro,653,Mexican Restaurant,-33.90839898887066,18.41097445637066,4d0a3452454c6dcbd26e3d8e,Green Point,144
12,UpperBloem,698,Restaurant,-33.908406,18.411643,5b11ac0467f62b002c41022c,Green Point,6
13,The Creamery Cafe,634,Ice Cream Shop,-33.903964779350815,18.399109667591485,5659d141498e7481a32d3947,Green Point,32
14,Atlantic Point Backpackers Lodge,780,Hotel,-33.90948577917451,18.411593014769956,4d320925c75a6ea8803e0aae,Green Point,15
15,Grand Cafe and Beach,569,Café,-33.90553,18.41194,4be254e22fc7d13a6d5e083a,Green Point,186
16,nü,838,Juice Bar,-33.90901010449515,18.41301459647644,5412b432498eac1f78dbfcaf,Green Point,25
17,Gelato Mania,695,Ice Cream Shop,-33.90853352619647,18.41144922528626,4c03dc360d0e0f47a518039a,Green Point,34
18,Oranjezicht Farmers Market,870,Farmers Market,-33.90233055631417,18.41509794227067,557c0711498edbe4da8f6b7a,Green Point,64
19,Cape Point Lighthouse,825,Lighthouse,-33.9090503289127,18.412788856138288,5475e1cc498e6bd4fc31f250,Green Point,9
20,never@home Design Hostel,488,Hostel,-33.90776853054979,18.409134536843197,547b5710498e141c4cecc8da,Green Point,11
21,manga,467,Asian Restaurant,-33.90086,18.403002,57decdd5498e476f02c63a0d,Green Point,6
22,The BIG,739,Hostel,-33.9103,18.40929,5246738611d2ac79d736b01c,Green Point,19
23,Sotano,606,Mediterranean Restaurant,-33.89988327026367,18.40989112854004,4cdec33ddf986ea8d1cddd16,Green Point,72
24,Ashanti Lodge - Greenpoint,742,Hostel,-33.90924118548042,18.400622335368308,4c70026eb5fe9521bf666311,Green Point,4
25,Cape Royale Hotel,774,Hotel,-33.90880711112639,18.412311777962515,4bae1a28f964a5205a843be3,Green Point,46
26,Woolworths Food,857,Grocery Store,-33.90916667623318,18.413117552112976,4c0a20216071a593b00edf32,Green Point,37
27,Sea Point Promenade Park,930,Playground,-33.90657596779252,18.396296022745315,4c3490563ffc95210de790f5,Green Point,14
28,Wafu,457,Sushi Restaurant,-33.90018276210156,18.405283014685427,4b688a10f964a520a67e2be3,Green Point,6
29,Metropolitan Golf Club,470,Golf Course,-33.90079437387031,18.408888909672847,4e242109d164740632208f85,Green Point,8
30,The Butcher Shop & Grill,594,Steakhouse,-33.90167945471926,18.400334491967726,53f8e123498ea90065a156b5,Green Point,58
31,"Sky Bar, Cape Royale",777,Cocktail Bar,-33.909185562008865,18.411927726072136,4b93afb6f964a520f54c34e3,Green Point,21
32,Ultra Liquors,450,Liquor Store,-33.90776717277886,18.408402247930674,4c93190b1221b1f79d5417e2,Green Point,14
33,Hudsons on Somerset,818,Burger Joint,-33.90905242086595,18.412678374192065,4ce6b7760f196dcb1d5f39ae,Green Point,134
34,Radisson Blu Hotel,762,Hotel,-33.89961457899888,18.412039275207462,4be30a5bf07b0f47c6ebf643,Green Point,118
35,Lily's,466,Restaurant,-33.90009085628469,18.40543709594985,5934345962420b11b88938b6,Green Point,23
36,Buena Vista Social Cafe,858,Cuban Restaurant,-33.90861206671749,18.4136355555748,4c935eb71221b1f7504619e2,Green Point,21
37,Shift Espresso Bar,763,Coffee Shop,-33.9087686348349,18.41218890327141,53aeb057498e7b9f40cde779,Green Point,34
38,Vida e Caffè,847,Coffee Shop,-33.90907535559835,18.413077327151708,4bf476342d62952104206058,Green Point,26
39,Pepeneros,461,Italian Restaurant,-33.90012661651019,18.405541411480304,4cbdd5374495721eadb6617a,Green Point,45
40,Sunflower Stop Hostel Cape Town,452,Hostel,-33.907974514213336,18.403996295373343,4be197068dd062b5d4653e3c,Green Point,5
41,Brenwin Guest House Green Point (South Africa),869,Hotel,-33.910849030902504,18.411012358507147,4be19ace8dd062b5ab693e3c,Green Point,8
42,Casa Blanca Night Club,880,Nightclub,-33.90785128623892,18.414458531192704,4efa38e777c8e88f4a2fb5a8,Green Point,7
43,Mano's,879,Gastropub,-33.909412097053725,18.41318766918164,4b62dec0f964a52087562ae3,Green Point,25
44,Best Of Asia,511,Sushi Restaurant,-33.90779360842176,18.409500377132332,4f802e61e4b0bf6cc926c85f,Green Point,10
45,Brew,717,Coffee Shop,-33.90864760240377,18.411647197187428,51dfc3b4498e5c0fc354cdbb,Green Point,5
46,Clicks,924,Pharmacy,-33.90833084448987,18.397243208999466,4c8cf460f0ce236a877d1cef,Green Point,11
47,Jade,880,Nightclub,-33.909467050957275,18.413132165910124,4bca16c4511f95211e00afc7,Green Point,15
48,Buzbey Grill,893,Steakhouse,-33.908027,18.397432,4bf6bd984a67c9287f5422cf,Green Point,3
49,Caffe Neo,614,Café,-33.90176616761468,18.400029494142228,4b4c4936f964a52082b026e3,Green Point,34
50,Woolworths,999,Grocery Store,-33.908855035803676,18.396678489796905,4c8cc62dc37a6dcb9912fa7a,Green Point,5
51,Newport Deli,572,Sandwich Place,-33.90190553604957,18.400456244311137,4ba60cb1f964a520353039e3,Green Point,9
52,Richard's Bistro,930,Breakfast Spot,-33.90840567906738,18.397223216353655,4f5c79d7e4b0d8f7b6f847fe,Green Point,9
53,Marios,626,Restaurant,-33.908188187713975,18.41082427787595,4cd59c3276ab721e8f346e6a,Green Point,2
54,Romney Park All Suite Hotel & Spa,699,Hotel,-33.90991794835539,18.402679378200283,4b4f857af964a520e60927e3,Green Point,8
55,Cafe Extrablatt,666,Café,-33.908380691796275,18.41119741939031,4e8c82ba93adecfdb96c7047,Green Point,41
56,Xiang Yuan Chinese & Sushi.,965,Sushi Restaurant,-33.90861785595024,18.39693105351711,4d1f60025c4ca1cdc3d7983d,Green Point,6
57,Bootlegger Coffee Company,899,Coffee Shop,-33.909503961773105,18.413368811299573,59ef4d0f92e7a94da77d450f,Green Point,13
58,Putt Putt,725,Golf Course,-33.90471813929748,18.39813127555431,4badfe34f964a520d1783be3,Green Point,5
59,Aldiwan | الديوان (Aldiwan),992,Café,-33.90873921144157,18.39668371940371,4d3c6b0a3ec9a35d046a4881,Green Point,9
60,La Splendida,567,Hotel,-33.90149201701112,18.400811437520783,4d829d0699b78cfa1d0e8f1f,Green Point,5
61,Green Point Athletics Stadium,264,Athletics & Sports,-33.9049248813975,18.40872062697053,553ced52498e35c7182a0db2,Green Point,3
62,Parkrun Greenpoint,294,Athletics & Sports,-33.90682623948012,18.406750277013906,52c7a17611d24f384e8bceda,Green Point,2
63,Protea Breakwater Lodge,973,Hotel,-33.9078499,18.4155703,4bcf6d830ffdce72d077b2c0,Green Point,39
64,Kauai : Point Virgin Active,366,Juice Bar,-33.906501436941326,18.403065593323273,4d91ed829acaa143879ef2f0,Green Point,3
65,5s futbol,400,Soccer Field,-33.900848,18.407366,4d8371155ad3a0936e95bafd,Green Point,0
66,Tobago's,816,African Restaurant,-33.89925644739015,18.41242689575923,4cd6f352aeb1224ba4162bff,Green Point,5
67,Green Point Common,533,Park,-33.90356359938568,18.400253998061697,4baddb25f964a520b06d3be3,Green Point,0
68,Seapoint beach,623,Beach,-33.90164873450237,18.39999872755339,4e3ea8f9aeb73139a188e163,Green Point,2
69,Kingslyn Boutique Guesthouse,626,Hotel,-33.9089241027832,18.40218162536621,4ed242b6b634dd2993b81466,Green Point,5
70,Antrim Villa,645,Hotel,-33.908784963679516,18.40160301790957,4d60af66b6b9a1cd50fe7e51,Green Point,2
71,Cape Town Station,673,Train Station,-33.90991887680646,18.40338911809662,4f48de60e4b03377e79bb487,Green Point,1
72,ZAR,760,Nightclub,-33.90873356475382,18.41219281698066,4d699c05de28224bb48545be,Green Point,2
73,Head South Lodge,705,Hotel,-33.908374928622116,18.400157020207818,4bce2588c564ef3b87c0edf0,Green Point,3
74,Mouille Point Lighthouse,764,Lighthouse,-33.906650064867385,18.398208362310026,4bf61fc7c07c9c74275dbbef,Green Point,6
75,Radisson Blu Pier,810,Lighthouse,-33.89934308631469,18.412444881216413,4d2251035c4ca1cd13afb03d,Green Point,2
76,MyCiti Bus Station Granger Bay,811,Bus Station,-33.90444302458882,18.414753445707337,4dda6d311838b8561d2f8f22,Green Point,0
0,Jonkershuis Restaurant,409,Restaurant,-34.03071406873821,18.41894095683067,4b76fcdbf964a520cb712ee3,Constantia,68
1,Groot Constantia,820,Vineyard,-34.02717850143701,18.42433830632882,4ba721b1f964a5204b8239e3,Constantia,212
2,Constantia Uitsig Wine Farm,778,Winery,-34.027325091779645,18.423910088816413,4cc95701bfe1f04d13280d75,Constantia,5
3,"Simon's, Groot Constantia",371,French Restaurant,-34.03120357482775,18.417613065669027,4c4b3e985609c9b6814edf90,Constantia,37
0,Bismillah Take Aways & Fast Foods,518,Eastern European Restaurant,-33.997672,18.702366,52c0644c498e7c709c216a4e,Blue Downs,0
1,BP,668,Gas Station,-34.00147,18.69048,55cd09ab498ebb16372dfbf0,Blue Downs,0
2,Eersterivier,846,River,-34.00182548303509,18.706399145400297,4c682d427963be9a98b2ccbc,Blue Downs,3
0,Saratoga Spur,292,Breakfast Spot,-33.90485846156931,18.588347575011024,4e09f6ceaeb74c399121300d,Parow,3
1,KFC,590,Fast Food Restaurant,-33.90468393175943,18.592765777767774,4fa8d5fae4b05f800c4251d1,Parow,3
2,Nando's,552,Portuguese Restaurant,-33.9045883,18.59236506,4e184f0f62e12640d873cc8f,Parow,5
3,China Town - Shoprite Park,748,Shopping Mall,-33.90705362114536,18.59289913643247,4f968fe2e4b0e1b63553153f,Parow,9
4,Century Superspar,327,Grocery Store,-33.90530829,18.58799458,4d5ffaa19f67f04daf2273fb,Parow,5
5,Avondale Train Station,745,Train Station,-33.89771812983607,18.592595663099143,4fa9ff1fe4b0956aefcf5e5d,Parow,0
6,Bidvest McCarthy VW Parow,783,Automotive Shop,-33.90498558,18.59487904,4e3f7a8d62e19d6109895f9b,Parow,0
7,Harlequin Restaurant,795,Italian Restaurant,-33.904106861855865,18.59532859200735,4c2a54338ef52d7fbbb32fba,Parow,3
8,Spar - Parow - Marina's,831,Supermarket,-33.89562785625458,18.590481877326965,4c5e7cc885a1e21ed16e5c11,Parow,0
9,Ajax Cape Town,848,Soccer Field,-33.896328274612706,18.5815464314535,4daee88e8154d1d4886ffb42,Parow,1
10,Engen Tierberg Service Convenience Centre,889,Gas Station,-33.90183641,18.59653386,4e4f54f318a8af30fd841d21,Parow,0
11,Parow Athletics Track,903,Athletics & Sports,-33.894642730232775,18.584474444305556,4e02010662843b639cfd38e2,Parow,2
12,Steers,935,Fast Food Restaurant,-33.903863612228015,18.596936735535905,4d4fdd9be02754813cd19ab6,Parow,0
13,Ultra Liquors Parow,959,Liquor Store,-33.903703305450385,18.59722462235343,4ff5a324e4b0d6158374d70c,Parow,1
0,Woolworths Palm Grove,738,Grocery Store,-33.83378313206032,18.647833639496014,4be1a45542e8c928fa783406,Durbanville,7
1,D's Speakeasy,957,Pub,-33.83209368358392,18.646245724366526,4f0d6c0de4b01660dc7720d1,Durbanville,17
2,Silver Creek Spur,866,Breakfast Spot,-33.83266883428387,18.6474581940829,4c45cc57f799e21eaab0afa2,Durbanville,9
3,Slug And Lettuce,869,Steakhouse,-33.83292198978405,18.646268665951144,5256f5a211d2857ca3662556,Durbanville,19
4,Virgin Active Health Club,992,Gym,-33.831549399923496,18.64723235867574,4d13181affa1224b3ff59dad,Durbanville,7
5,Mugg & Bean,752,Coffee Shop,-33.8336878,18.6476441,4c7e2c3fd461a143ae2d7ff5,Durbanville,6
6,Buena Vista Social Café,746,Cuban Restaurant,-33.833696085905466,18.647910850037945,5256fd71498ec65c3ea54bc1,Durbanville,6
7,Cape Pillars Boutique Guest House,223,Bed & Breakfast,-33.84225855486764,18.64983614856077,4d2abd5c4ab78eecc7043126,Durbanville,1
8,Simply Asia Durbanville,939,Thai Restaurant,-33.83230550518704,18.646108200688076,4dde780688779c82bec4fbe6,Durbanville,7
9,Roman's Pizza,907,Pizza Place,-33.832498,18.646523,4b9e7349f964a520ece436e3,Durbanville,2
10,De Ville Mall,997,Shopping Mall,-33.83155148600162,18.647000396103184,4d26ced4ebacb1f70b83e14f,Durbanville,1
0,Lorenzo Marx,674,Coffee Shop,-34.09420320453125,18.490519583454553,4ffd3826e4b07c449d5a533f,Muizenberg,8
1,Sunrise Beach,667,Beach,-34.10337168015757,18.48189815610369,4e0b3e9acc3f0e8737cad9f0,Muizenberg,17
2,Muizenberg Flea Market,694,Flea Market,-34.102981917653054,18.48040848620249,4ba5ec1ef964a520692939e3,Muizenberg,10
3,Upper Crust Pizzeria,728,Pizza Place,-34.09292170397636,18.479423104938363,4ca0d82203133704ca777ed5,Muizenberg,7
4,Steers,450,Fast Food Restaurant,-34.097426,18.479792,5cc74bf6a4b51b002c86a168,Muizenberg,0
0,Fish Hoek Fisheries,691,Seafood Restaurant,-34.13626448054778,18.432016968727112,4c4f15abdb2c20a15b4d7875,Fish Hoek,9
1,Fish Hoek Beach,877,Beach,-34.13711698645851,18.43428611755371,4b6d405af964a5209f6d2ce3,Fish Hoek,93
2,Bhandaris,538,Indian Restaurant,-34.14038928605399,18.429946303367615,4d04555890762d43989ff18a,Fish Hoek,7
3,Beachcomber Bistro,735,Seafood Restaurant,-34.14079131124154,18.43210151537895,4d045c1f90762d439ca5f18a,Fish Hoek,5
4,The Galley Restaurant,736,Seafood Restaurant,-34.14096809004105,18.432001067416216,4cfbaf1f41eca090d392d650,Fish Hoek,15
5,Woolworths,597,Grocery Store,-34.138555570681795,18.43128204345703,4c618eeba2749521b0b49693,Fish Hoek,3
6,Golden River Spur,625,Breakfast Spot,-34.13833865026225,18.43161100231141,4d276f13d86aa090140b1ec0,Fish Hoek,8
7,KFC,626,Fast Food Restaurant,-34.1375,18.4316,4c618e1fa2749521da9f9693,Fish Hoek,2
8,SPAR,688,Grocery Store,-34.13270067,18.42109237,4c833b871b63b7130a629204,Fish Hoek,2
9,Shell,616,Gas Station,-34.13777558,18.43151341,4d1cd48e763fb1f755338e66,Fish Hoek,0
10,Steers,603,Burger Joint,-34.1382795,18.4313687,4c8206028ce59c74124277b0,Fish Hoek,5
11,The Victorian Times,530,Pub,-34.1405372241974,18.429747093640053,4c2dfef6e307d13a8db50eda,Fish Hoek,4
12,Pappa Jo's,569,Bar,-34.13796504370141,18.431013822555542,4c8110366cc2b713de32169b,Fish Hoek,0
13,Engen Clarks Garage,583,Gas Station,-34.1385171,18.43113439,4c58e9dfb8b3c9b6d52188b6,Fish Hoek,1
14,Zone Fitness,617,Gym,-34.138277082241494,18.43152567893151,4c6194e079d1e21ea10dd415,Fish Hoek,2
15,Valyland Shopping Centre,677,Convenience Store,-34.13272690003411,18.421267386913758,4da028eb54dd8cfa759f5372,Fish Hoek,2
16,Shoprite Fish Hoek,734,Grocery Store,-34.13537644441266,18.432118892669678,4c618b42a27495219f639693,Fish Hoek,0
17,Fish Hoek Station,735,Train Station,-34.13688941792824,18.432683452138605,4c51487b991c20a1e1338487,Fish Hoek,4
0,Mike's Kitchen,239,Steakhouse,-33.87908356722952,18.498939156201306,4cde713370bba1cd2a5160c4,Milnerton,15
1,Milnerton Golf Club,763,Golf Course,-33.875475232638976,18.489646911621094,4b4e096cf964a52022df26e3,Milnerton,7
2,Milnerton Beach,875,Beach,-33.881407379610735,18.487219285702455,4d03505a28926ea83fe664c2,Milnerton,18
3,Spar,367,Supermarket,-33.882659559840754,18.495483543054522,4c48280b417b20a154e5dfa9,Milnerton,6
4,Maestro's On The Beach,861,Italian Restaurant,-33.880785605897174,18.48721203182492,4b5197dff964a5204a5027e3,Milnerton,64
5,Ilha Restaurant and Bar,854,Bar,-33.88176657831188,18.487576962907262,4cfa508d7945224b273c7fe7,Milnerton,9
6,Nando's,622,Portuguese Restaurant,-33.8848875,18.4948361,5360d812498e4f74dedfe6cb,Milnerton,6
7,Milnerton Lighthouse,829,Lighthouse,-33.88168362231586,18.487823009490967,4d1b3580c5f5b1f7d6efd936,Milnerton,6
8,St Elmo's,227,Pizza Place,-33.87929069363612,18.498847220926315,4d8e2cc93bfef04da8249286,Milnerton,0
9,Tong Lok,246,Chinese Restaurant,-33.87958689387763,18.499045372009277,4d595f318492a1431e982627,Milnerton,2
10,KFC,643,Fast Food Restaurant,-33.885069059864065,18.49477319262506,4dc544cd52b1e8f9f7cec96b,Milnerton,0
11,Shoprite,439,Supermarket,-33.88338483819892,18.496053,4c83673d74d7b60cb68c89d8,Milnerton,2
12,Pick n Pay,593,Grocery Store,-33.883956984744714,18.49297523929011,4c5d20467f661b8d6d944a1c,Milnerton,0
13,Bang,848,Tapas Restaurant,-33.881790454582976,18.4876549138664,4d08e24e1657a35d41112fe7,Milnerton,3
14,MyCiti Bus Station Milnerton,855,Bus Station,-33.87179402544068,18.495531539049853,4dc02a0643a147cd6ed23555,Milnerton,0
0,Maynardville Open-Air Theatre,326,Performing Arts Venue,-34.005308220034564,18.464357228788796,4b616a99f964a520ce122ae3,Wynberg,19
1,Caffé Verdi,522,Bar,-34.0068535637128,18.463146324434174,4c49ae9920ab1b8dcc081b17,Wynberg,13
2,Four and Twenty Cafe,504,Café,-34.00678605841462,18.463326452769397,5184d993498e26edec1cba6f,Wynberg,50
3,Erawan Thai Restaurant & Bar,522,Thai Restaurant,-34.00695946987995,18.46325879446437,4f1c38b3e4b0c74ef2a7e7cf,Wynberg,14
4,Borusso's,912,Pizza Place,-33.99552605470877,18.468744110769986,4b43b6daf964a52061e725e3,Wynberg,21
5,Bootlegger Coffee Company,856,Coffee Shop,-33.99604277171098,18.468850326813346,558bdf32498e9eae96599488,Wynberg,38
6,Bibi's Kitchen,711,Indian Restaurant,-34.00419682928632,18.4749309609382,4b929311f964a520bb0534e3,Wynberg,4
7,Jakes on Summerley,920,Gastropub,-33.99553438689696,18.469318973060627,4c1e0119fcf8c9b60d97ac0b,Wynberg,12
8,Wynberg Pharmacy,554,Pharmacy,-34.00837691487928,18.46904640899824,4bd88cdcf645c9b6543aa8e0,Wynberg,8
